Date,AA UN Equity,AXP UN Equity,BA UN Equity,BAC UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,HD UN Equity,HPQ UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,PFE UN Equity,PG UN Equity,T UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2012/3/19,10.6,57.27,75.4,9.53,113.73,20.14,110.7,53.25,43.44,20.21,48.83,24.34,205.72,27.74,65.21,45,35.2,97.73,89.74,37.89,32.2,21.88,67.21,31.65,59.12,56.13,84.62,39.65,60.74,86.99
2012/3/20,10.44,56.91,75.14,9.81,110.76,20.57,109.08,52.71,43.24,20.07,49.38,23.98,204.25,27.75,64.96,45.38,35.295,97.65,89.35,37.76,31.99,21.8,67.21,31.79,59.16,54.78,83.26,39.63,60.6,86.6
2012/3/21,10.27,57.05,75.01,9.82,109,20.5,107.91,52.61,43.27,20.07,49.79,23.46,204.69,27.76,64.76,45.12,35.56,96.72,88.91,37.7,31.91,21.77,67.2,31.84,58.51,53.97,82.72,39.78,60.56,86.01
2012/3/22,10.02,57.29,73.92,9.6,106.44,20.37,105.35,52.22,43.29,19.85,49.68,23.03,205.49,27.89,64.46,44.65,35.71,95.8,88.57,37.6,31.99,21.73,67.52,31.71,57.97,53.88,82.07,39.66,60.65,85.33
2012/3/23,10.11,57.25,73.97,9.85,107.83,20.51,106.36,52.63,43.65,19.78,49.54,23.61,205.48,27.87,64.55,45.16,35.745,95.55,88.46,37.99,31.97,21.82,67.43,31.52,58.2,53.66,81.8,39.42,60.75,85.55
2012/3/26,10.22,58.66,75.18,9.93,108.75,20.84,107.84,53.25,44.38,20.05,50.13,23.89,207.77,28.19,65.17,46.17,35.95,96.97,89.12,38.66,32.59,22.16,67.46,31.79,58.85,55.1,83.5,39.33,61.2,87.03
2012/3/27,10.06,58.22,74.81,9.6,108.06,20.91,107.04,53.32,44.15,20.04,50.04,23.62,207.18,28.19,65.4,45.89,35.935,97.34,89.14,38.8,32.52,22.5,67.15,31.64,58.48,55.43,83.11,38.66,61.09,86.62
2012/3/28,9.83,59.06,74.33,9.75,104.26,21.08,105.89,52.95,43.51,20.01,49.91,23.58,207.29,27.8,65.62,46.27,36.33,97.08,88.45,38.31,32.19,22.41,67.19,31.36,58.77,55.44,81.52,38.26,61.19,85.86
2012/3/29,10.04,57.89,74.08,9.53,106.02,21.03,106.85,52.75,43.01,19.95,49.91,23.51,208.27,28.16,65.54,45.67,36.905,97.64,88.77,38.01,32.12,22.42,67.01,31.21,58.65,58.11,82.32,38.07,60.82,86.08
2012/3/30,10.02,57.86,74.37,9.57,106.52,21.15,107.24,52.9,43.78,20.07,50.31,23.83,208.65,28.11,65.96,45.98,37.005,98.1,89.21,38.4,32.25,22.66,67.21,31.23,59.2,58.94,82.94,38.23,61.2,86.73
2012/4/2,10.17,58.01,75.17,9.68,107.25,21.2,108.3,53.39,43.84,20.02,49.99,23.88,209.47,28.38,66.21,46.13,37.07,98.36,89.23,38.51,32.29,22.61,67.56,31.45,59.33,59.12,82.73,38.52,61.36,87.07
2012/4/3,10.06,58.39,74.65,9.49,106.21,20.82,107.14,53.3,43.29,19.96,50,23.45,209.5,28.11,65.88,45.42,36.88,99.4,88.79,38.72,31.94,22.54,67.09,31.43,59.28,59.4,82.2,38.46,60.65,85.83
2012/4/4,9.81,57.37,73.67,9.2,106.26,20.36,105.6,52.63,42.93,19.74,49.85,23.26,206.05,27.93,65.39,44.41,36.73,97.48,87.84,38.92,31.21,22.37,67.26,31.57,59.22,59.06,81.92,38.39,60.26,84.98
2012/4/5,9.63,58.1,73.59,9.23,105.87,20.22,104.75,52.7,43.08,19.49,50.62,23.11,205.47,28.07,65.34,44.34,36.735,98.62,87.27,38.88,31.52,22.34,67.31,30.94,58.88,59.01,81.6,37.66,60.67,84.82
2012/4/9,9.6,57.16,72.43,8.93,103.57,19.96,103.49,51.95,42.11,19.2,50.58,23.14,204.94,27.76,64.92,43.89,36.435,98.88,86.33,38.73,31.1,22.05,66.81,30.64,58.05,58.14,80.23,37.46,60.13,83.88
2012/4/10,9.31,56.2,70.6,8.54,100.43,19.55,101.45,51.05,40.98,18.74,49.36,23.26,202.33,27.45,64.2,42.96,36.01,97.63,84.58,38.45,30.47,21.98,66.35,30.13,57.75,57.56,78.48,36.8,59.93,82.15
2012/4/11,9.9,56.95,71.77,8.86,101.75,20,100.95,51.45,41.37,19.01,49.75,23.41,202.58,27.84,64.13,44.01,36.06,98.56,85.35,38.48,30.34,21.95,66.44,30.45,58.17,58.02,79.63,37.38,59.8,82.7
2012/4/12,10.17,58.04,73.5,9.17,106.44,20.07,102.59,52.41,42.15,19.3,50.63,25.09,205.32,28.48,64.15,44.84,36.11,97.66,86.86,38.28,31,21.91,66.09,30.84,59.1,58.46,81.17,37.55,60.14,83.6
2012/4/13,9.85,57.28,72.92,8.68,105.89,19.85,100.78,52.02,41.85,18.88,50.96,24.57,202.8,28.09,63.54,43.21,35.97,96.97,85.69,37.78,30.81,21.85,65.81,30.54,58.12,58.05,79.8,37.26,59.77,82.95
2012/4/16,9.86,57.83,72.68,8.79,106.74,19.725,101.51,52.72,41.66,18.9,51.69,24.31,202.72,28.39,63.98,43.33,36.22,96.58,86.4,37.95,31.085,21.98,66.78,30.61,59.16,57.36,79.88,37.43,60.58,84.01
2012/4/17,9.99,58.18,74.09,8.92,108.41,20.08,103.62,53.4,42.68,19.34,52.03,24.72,207.45,28.47,64.22,43.9,36.975,97.11,87.45,38.51,31.44,22.31,67.02,30.89,59.99,58.1,81.24,37.74,61.87,85.45
2012/4/18,9.95,58.04,73.71,8.92,109.21,20.06,103.39,53.27,42.49,19.1,51.81,24.93,200.13,27.94,63.26,43.29,37.085,97.34,87.13,38.4,31.14,22.45,66.75,30.75,59.47,57.32,81.2,37.66,62.06,85.75
2012/4/19,9.76,57.57,73.1,8.77,107.36,19.92,102.51,52.61,42.08,19.14,51.56,24.71,199.51,27.69,63.03,43.22,36.91,95.28,86.8,38.36,31.03,22.32,66.57,30.74,61.7,58.71,80.4,38.15,61.75,85.28
2012/4/20,9.7,57.45,73.55,8.36,107.73,19.91,102.52,52.62,42.35,19.36,51.46,24.51,199.6,27.6,63.71,42.72,37.065,95.94,87.48,38.73,32.42,22.56,67.51,30.86,62.75,59.51,81,38.73,62.45,85.3
2012/4/23,9.63,57.32,72.86,8.18,106.9,19.68,102.44,51.82,42.01,19.07,51.1,24.27,198.62,27.45,63.37,42.85,36.845,95.19,87.13,38.27,32.12,22.38,66.65,30.61,62.91,59.19,79.75,38.57,59.54,85.69
2012/4/24,9.66,57.63,73.21,8.21,108.4,19.42,103.03,52.68,42.18,19.54,51.23,24.44,200,27.31,63.77,43.28,37.06,94.59,88.49,38.27,31.92,22.63,67,31.72,63.37,58.72,79.85,39.5,57.77,86.31
2012/4/25,9.82,58.91,77.08,8.26,103.44,19.49,103.85,53.8,42.7,19.45,51.91,24.83,203.57,27.86,64.43,43.16,37.465,95.22,88.8,38.43,32.2,22.88,66.89,31.74,63.78,58.87,79.81,39.48,57.36,86.85
2012/4/26,9.86,59.59,76.99,8.27,104.39,19.6,106.22,53.74,43.36,19.62,51.87,24.87,205.58,28.22,64.75,43.8,37.855,95.83,89.32,38.47,32.11,23.06,66.87,32.44,64.77,58.37,81.25,40.14,58.95,86.07
2012/4/27,9.75,60.17,77.27,8.25,104.56,19.98,106.2,53.72,43.35,19.78,51.95,24.75,206.81,28.38,64.84,43.34,38.315,97.38,89.36,38.46,31.98,23.08,64.44,32.67,64.01,57.91,82,40.23,59.03,86.08
2012/4/30,9.73,60.21,76.8,8.11,102.77,20.15,106.56,53.46,43.11,19.58,51.79,24.76,207.08,28.4,65.09,42.98,38.16,97.45,89.36,39.24,32.02,22.93,63.64,32.91,64.32,56.15,81.64,40.38,58.91,86.34
2012/5/1,9.97,60.97,77.25,8.31,102.11,19.98,108.27,53.71,43.79,19.8,52.32,25.17,208,28.95,65.22,43.79,38.465,97.2,89.6,39.37,32.01,22.78,63.57,33.06,64.6,57.13,81.43,40.56,59.07,87.04
2012/5/2,9.73,61.05,77.26,8.16,102.63,19.84,107.03,53.67,43.54,19.77,52.71,25.25,208.06,29.18,65.33,43.2,38.58,97.51,89.52,39.29,31.8,22.66,63.98,33.04,64.74,56.66,81.55,40.6,59.01,86.2
2012/5/3,9.58,60.86,76.83,8,100.67,19.72,105.99,53.26,43.81,19.61,52.47,24.48,207.24,28.56,65.34,43.01,38.72,97.04,89.39,39.17,31.76,22.6,64.51,33.11,64.75,55.72,80.91,40.64,58.99,85.65
2012/5/4,9.37,60.1,75.84,7.74,98.44,19.12,103.72,52.89,42.93,19.34,51.96,24.27,204.99,27.9,64.74,41.75,38.5,95.87,88.67,38.84,30.98,22.38,64.28,32.86,64.5,54.72,79.48,40.26,58.7,84.57
2012/5/7,9.33,60.1,75.96,7.96,97.19,19.08,103.31,52.74,43.82,19.32,51.39,23.87,203.75,27.76,64.8,41.78,38.64,95.51,88.01,38.54,30.65,22.45,64.25,33,64.59,55.25,78.91,40.53,59.19,84.48
2012/5/8,9.21,59.89,75.4,7.79,96.49,18.71,102.84,52.68,44.3,19.25,50.62,23.32,201.48,27.37,64.98,41.38,38.57,93.55,87.56,38.63,30.5,22.42,64.16,33.04,64.39,55.82,78.82,40.55,59.05,84.02
2012/5/9,9.15,59.46,74.05,7.73,95.99,18.78,101.78,52.09,45.02,18.91,50.11,23.33,201.23,27.19,64.28,40.64,38.39,91.93,87.27,38.09,30.76,22.45,63.67,32.81,63.92,55.22,77.01,40.25,59.03,83.31
2012/5/10,9.1,59.42,73.8,7.7,95.44,16.83,103.36,52.02,45.28,19.09,50.62,23.51,200.6,27.24,64.57,40.74,38.705,91.87,87.13,38.39,30.74,22.83,64.14,33.13,64.64,55.29,77.29,40.55,59.19,82.84
2012/5/11,9.06,59.64,73.56,7.55,95.5,16.51,102.69,51.57,45.56,19.01,50.34,23.15,201.17,27.63,64.34,36.96,38.735,91.9,86.73,38.03,31.16,22.66,63.68,33.59,64.62,55.2,77.18,41.16,59.42,83.1
2012/5/14,8.92,58.42,73.12,7.35,93.6,16.7,101.94,50.84,45.17,18.6,49.88,22.98,199.44,27.02,63.93,35.79,38.435,90.88,85.83,38.23,30.68,22.58,63.58,33.53,64.48,55.16,75.95,40.89,59.07,82.12
2012/5/15,8.71,57.94,72.58,7.3,92.68,16.54,100.9,50.15,45.01,18.4,48.67,22.4,199.04,26.88,63.61,36.24,38.285,91.01,85.78,37.74,30.21,22.3,63.72,33.35,64.15,54.94,76.17,41.05,59.35,81.79
2012/5/16,8.49,57.39,72.35,7.11,91.86,16.69,100.1,49.85,45.08,19,48.77,22.03,199.73,26.5,63.71,35.46,38.165,91.43,85.35,38.23,29.9,22.64,64.29,33.19,63.61,54.9,74.7,40.88,59.19,82.17
2012/5/17,8.5,55.65,69.73,6.98,87.8,16.55,100.14,48.84,44.33,18.88,47.02,22.06,197.89,26.19,63.55,33.93,37.56,89.62,84.34,38.03,29.72,22.56,63.96,33.29,62.7,54.88,73.33,41.37,61.68,81.91
2012/5/18,8.43,55.4,69.15,7.02,88.68,16.47,98.46,47.97,43.81,18.95,47.05,21.44,195.88,26.07,63.35,33.49,37.025,89.85,83.51,37.84,29.26,22.57,63.52,33.66,62.18,53.99,72.38,41.53,62.43,81.47
2012/5/21,8.6,56.33,71.78,6.83,91.98,16.67,99.69,48.87,44.39,19.12,47.61,21.89,197.76,26.15,63.47,32.51,37.255,91.27,84.46,37.6,29.75,22.54,63.39,33.63,62.7,55.55,73.7,41.34,63.04,82.04
2012/5/22,8.49,56.35,71.48,6.98,91.49,16.73,99.32,48.58,44.39,19.18,48.26,21.78,196.82,26.03,63.52,34.01,37.095,91.34,84.13,37.46,29.76,22.37,63.15,33.54,62.82,55.72,73.94,41.39,63.73,81.95
2012/5/23,8.61,55.97,71.57,7.17,92.47,16.69,99,48.73,44.21,19.18,48.74,21.08,196.12,25.44,63.27,34.26,37.275,91.48,84.8,37.34,29.11,22.09,62.39,33.36,63.12,55.36,74.06,41.28,64.58,82.04
2012/5/24,8.63,56.34,71.39,7.14,91.42,16.39,100.06,48.66,44.44,19.25,49.71,21.77,196.09,25.65,63.1,33.97,37.78,91.53,84.98,37.6,29.07,22.14,62.57,33.64,63.19,56.22,73.5,41.39,65.07,82.61
2012/5/25,8.63,55.81,70,7.15,89.94,16.33,98.86,48.4,44.5,19.2,49.44,22.33,194.3,25.74,62.51,33.5,37.615,91.05,84.78,37.55,29.06,22.13,62.49,33.69,62.6,56.12,73.02,41.45,65.31,82.08
2012/5/29,8.89,56.56,70.4,7.44,92.52,16.59,100.24,49.17,45.48,19.35,49.78,22.8,196.46,26.09,62.59,33.63,37.73,90.9,85.73,37.59,29.56,22.18,62.95,33.94,62.88,56.15,75.09,41.75,65.68,81.93
2012/5/30,8.58,55.46,69.39,7.2,90.18,16.39,97.63,48.43,45.2,19.04,49.71,22.74,194.53,26.13,62.21,32.96,37.53,90.11,84.45,37.4,29.34,22.04,62.32,33.84,61.89,56.17,73.74,41.42,65.44,79.79
2012/5/31,8.55,55.83,69.61,7.35,87.62,16.33,98.31,48.26,45.71,19.09,49.34,22.68,192.9,25.84,62.43,33.15,37.365,89.34,84.41,37.58,29.19,21.87,62.29,34.17,62.49,55.77,74.11,41.64,65.82,78.63
2012/6/1,8.3,53.43,67.24,7.02,85.52,15.97,96.41,47.21,44.4,18.54,47.96,21.25,189.08,25.14,61.78,31.93,36.545,86.71,82.85,37.18,28.45,21.64,61.55,33.9,60.58,55.04,72.02,41.03,65.55,77.92
2012/6/4,8.39,53.51,67.5,6.9,83.26,16.11,96.58,47.02,44.41,18.15,48.76,21.06,188.54,25.04,62.34,31,36.82,86.32,82.62,37.46,28.55,21.61,61.4,34.15,60.38,54.91,71.45,41.34,65.99,77.83
2012/6/5,8.45,53.98,67.58,7.1,83.65,16.12,96.49,47.34,44.84,18.26,48.92,21.68,189.2,25.4,62.21,31.99,36.62,87.08,82.51,37.5,28.53,21.6,61.17,34.06,60.8,56.04,70.88,41.2,65.48,77.6
2012/6/6,8.62,55.38,69.02,7.64,86.66,16.69,99.8,48.63,45.53,18.88,50.6,22.36,193.99,26.09,62.8,33.07,37.305,88.66,84.63,37.9,29.37,21.93,61.8,34.56,61.64,57.7,73.64,41.77,65.93,80.18
2012/6/7,8.55,55.24,69.95,7.42,87.14,16.58,100.39,49.03,45.63,19,51.24,22.06,194.44,25.94,62.8,32.81,37.14,88.38,85.5,38.33,29.23,21.94,62.76,34.16,61.91,57.45,75.4,41.64,65.87,80.69
2012/6/8,8.52,55.86,69.94,7.56,87.6,16.73,100.84,49.5,46.24,19.2,52.35,22.31,195.14,26.41,62.98,33.68,37.62,87.75,86,38.46,29.65,22.14,62.75,34.55,62.14,58,75.5,42.44,68.22,80.84
2012/6/11,8.32,55.1,70.11,7.28,85.19,16.48,99.91,48.66,45.8,19.11,51.35,21.4,192.51,26.01,62.12,32.82,37.33,86.59,85.18,38.46,28.92,22.1,62.54,34.59,61.56,57.46,74.62,42.56,67.53,80.27
2012/6/12,8.52,56.48,72.58,7.49,87.05,16.79,100.74,49.89,46.38,19.48,52.24,21.7,194.55,26.52,63.08,33.77,37.6,87.51,86.73,38.85,29.29,22.19,62.76,34.98,61.94,57.84,74.35,42.94,67.72,81.26
2012/6/13,8.48,55.1,72.06,7.5,85.29,16.65,100.13,49.11,46.23,19.37,50.97,21.48,193.1,26.54,64.45,34.3,37.345,87.97,86.13,38.4,29.13,22.19,62.57,34.98,61.65,58.01,73.54,42.99,67.07,80.63
2012/6/14,8.65,55.05,71.85,7.66,85.89,16.92,101.92,49.55,47.18,19.72,52.16,21.59,195.1,26.98,65.45,34.65,37.87,89.72,86.86,38.79,29.34,22.56,63.18,35.69,63.12,59.25,74.14,43.75,67.63,82.13
2012/6/15,8.82,56.28,71.99,7.9,86.93,17.1,104.33,50.24,47.09,20,51.87,21.64,199.1,27.34,66.01,35.03,38.045,90.5,87.44,38.94,30.02,22.61,62.88,35.71,63.41,58.9,74.49,43.55,67.75,83.22
2012/6/18,8.69,55.85,71.9,7.76,86.74,17.14,103.46,50.32,47.1,19.75,52.32,21.05,198.29,27.42,66.3,34.62,37.99,90.24,87.31,38.85,29.84,22.62,62.29,35.63,63.07,59.42,75,43.82,68.12,83.11
2012/6/19,8.9,56.94,72.92,8.11,88.84,17.18,104.06,51.06,47.51,20,52.97,20.81,198.93,27.51,66.72,35.38,37.87,89.6,87.82,39.23,30.7,22.71,62.21,35.47,63.45,60.26,76.4,43.73,67.81,84.48
2012/6/20,8.92,57.44,73.01,8.14,87.17,17.51,103.63,51.04,47.73,20.1,52.83,21.16,198.78,27.64,67,36.45,37.78,88.65,87.54,39.21,30.93,22.67,60.39,35.41,63.85,59.6,75.91,43.3,68.52,84.97
2012/6/21,8.55,56.32,71.37,7.82,84.98,16.925,100.02,49.54,47.4,19.53,51.26,20.3,193.39,26.71,66.39,35.51,37.335,87.64,86.73,39.45,30.135,22.6,59.75,35.03,62.58,58.34,74.82,43.33,67.7,82.09
2012/6/22,8.62,56.79,71.96,7.94,84.96,17.13,100.44,49.96,47.47,19.81,52.02,20.37,193.7,26.95,66.63,35.99,37.47,88.35,86.83,40.18,30.7,22.72,59.83,35.17,63.35,59.07,75.2,43.95,67.3,82.11
2012/6/25,8.39,56.05,71.05,7.6,82.89,16.92,99.08,49.29,46.7,19.52,51.52,19.54,192.86,26.04,66.5,35.32,37.385,88.12,85.85,39.81,29.84,22.47,59.31,34.95,62.15,57.69,73.75,43.65,68.18,81.24
2012/6/26,8.39,56.11,70.93,7.61,82.73,16.81,100.94,48.83,47.29,19.8,51.88,19.35,191.95,26,66.42,35.71,37.54,89.1,86.18,40.08,29.99,22.42,59.27,34.98,62.15,58.8,73.63,43.84,68.58,82.4
2012/6/27,8.53,56.88,71.87,7.77,82.25,16.73,102.57,49.62,47.87,20.13,51.55,19.51,193,26.22,66.84,36.78,38.17,88.33,87.16,40.53,30.17,22.61,59.98,35.19,62.83,59.29,74.16,43.78,68.59,83.2
2012/6/28,8.51,56.69,71.58,7.74,82.63,16.48,103.46,49.69,47.82,20.2,51.69,19.36,191.4,25.83,66.94,35.88,38.285,88.18,87.16,40.68,29.91,22.53,60.29,35.39,62.85,59.6,72.6,43.97,68.3,83.1
2012/6/29,8.75,58.21,74.3,8.18,84.91,17.17,105.5,50.57,48.5,20.84,52.99,20.11,195.58,26.65,67.56,35.73,39.095,88.53,89.6,41.75,30.59,23,61.25,35.66,63.84,58.5,75.53,44.44,69.72,85.57
2012/7/2,8.63,59.05,73.18,8.05,83.68,17.08,105.86,49.43,48.72,20.49,53.01,20.16,195.83,26.66,68,36.28,39.46,88.08,89.28,41.85,30.56,23.02,61.19,36.2,63.92,56.26,75.04,44.93,69.35,85.34
2012/7/3,8.9,59.41,74.27,8.06,86.46,17.15,107.37,49.59,48.59,20.43,51.65,20.36,195.93,26.86,68.04,35.88,39.58,88.58,89.7,41.81,30.76,22.87,61.36,36,64.13,54.88,75.75,44.95,70.75,86.28
2012/7/5,8.92,59.25,74.44,7.82,86.79,16.94,106.03,49.61,48.11,20.33,52.11,20.28,195.29,26.55,67.78,34.38,39.225,89.3,89.57,41.63,30.7,22.67,61.35,35.77,63.96,55.81,75.39,44.89,71.08,85.57
2012/7/6,8.73,58.63,73.69,7.66,84.61,16.77,105.07,48.9,48.04,20,52.15,19.57,191.41,26.17,67.64,33.9,39.075,89.66,88.99,41.51,30.2,22.54,61.28,35.44,63.26,55.82,74.09,44.42,71.36,84.8
2012/7/9,8.76,58.41,74.03,7.56,83.14,16.65,104.46,47.47,48,20.04,52.12,19.43,189.67,26.17,67.78,33.96,38.99,89.8,88.96,42.13,30,22.65,61.55,35.54,63.07,56.09,74.33,44.74,71.76,83.65
2012/7/10,8.4,58.39,73.22,7.48,80.27,16.41,103.88,47.65,47.36,19.62,52.22,19.11,186.26,25.56,67.88,34.25,38.99,90.25,88.25,41.37,29.74,22.44,61.73,35.44,63.21,55.7,74.15,44.7,72.11,83.11
2012/7/11,8.35,58.08,71.52,7.63,79.74,16.38,104.85,47.14,47.27,19.68,51.67,19.69,185.25,25.39,67.9,34.59,38.73,89.53,87.85,41.21,29.3,22.34,61.4,35.26,62.53,56.04,72.51,44.9,72.26,84.38
2012/7/12,8.3,56.93,71.71,7.48,79.64,15.98,105.03,46.85,47.41,19.44,51.55,19.35,183.09,24.74,67.71,34.04,38.32,91.93,86.41,42.91,28.63,22.67,63.7,34.87,62.24,54.57,71.84,44.67,72.31,84.12
2012/7/13,8.42,57.93,73.51,7.82,82.07,16.31,106.01,47.63,48.19,19.77,52.09,18.98,186.01,25.25,68.61,36.07,38.64,92.29,87.59,43.47,29.39,22.81,65.09,35.35,63.13,55.2,73.59,45.21,73.18,85.47
2012/7/16,8.33,58.64,72.97,7.81,81.15,16.19,106.78,47.57,47.86,19.59,51.45,18.81,184.79,25.14,68.45,35.09,38.24,91.65,88.1,43.35,29.44,23.13,64.81,35.42,62.55,55.16,73.21,45.27,72.98,85.05
2012/7/17,8.28,58.68,73.11,7.92,81.91,16.23,107.43,48.35,49.35,19.72,50.72,18.87,183.65,25.38,69,34.99,38.845,91.89,88.98,44.19,29.66,23.62,65.35,35.82,63.31,55.9,73.6,45.66,73.1,85.73
2012/7/18,8.33,58.29,73.89,7.53,82.52,16.7,107.88,48.92,49.35,19.84,50.91,19.3,188.25,26.21,69.37,34.96,38.72,92.22,90.87,43.94,30.45,23.67,64.82,36.19,64,56.35,74.85,45.89,72.85,86.21
2012/7/19,8.37,56.23,74.86,7.26,82.63,16.67,108.84,49.2,48.99,19.8,50.96,19.11,195.34,26.08,69.53,34.46,38.775,92.76,90.83,43.94,30.62,23.78,64.92,35.48,63.69,54.99,75.82,44.54,71.53,86.21
2012/7/20,8.26,55.81,73.89,7.07,80.95,16.36,109.19,48.87,48.59,19.87,50.7,18.6,192.45,25.51,68.63,33.9,38.515,91.58,89.99,43.41,30.07,23.7,64.73,35.29,62.71,55.41,74.23,44.49,72.25,85.95
2012/7/23,8.14,55.73,72.91,7.09,81.58,16.07,107.95,48.71,47.98,20.09,50.96,18.3,190.83,25.26,68.11,34.44,38.44,88.94,89.36,43.27,29.28,23.6,64.39,35.38,61.74,54.51,73.28,44.35,71.85,85.21
2012/7/24,8.02,55.63,72.03,7.04,81.43,15.14,106.3,47.74,48.16,19.97,51.17,17.98,190.34,25.02,67.35,34.73,38.33,88.05,88.24,42.71,29.16,23.36,64.02,34.63,60.89,54.9,71.94,43.77,72.14,84.53
2012/7/25,8.02,56.05,74.03,7.07,82.6,15.42,106.06,48.16,48.3,20,51.07,17.78,191.08,25.13,67.53,35.17,38.51,88.04,88.75,42.62,28.83,23.33,64.02,35.33,60.98,52.48,72.61,43.72,72.08,85.24
2012/7/26,8.19,57.76,74.91,7.17,83.3,15.38,108.33,48.77,49.71,20.56,52.91,18.01,193.95,25.495,68.74,35.81,39.425,89,90.59,43.33,29.17,23.5,64.56,36.3,61.61,52.01,72.93,44.46,73.67,86.52
2012/7/27,8.45,58.53,75.51,7.31,86.16,15.7,109.26,49.71,49.92,20.92,53.71,18.56,196.39,26.02,69.52,36.89,40.005,89.19,91.71,45.08,29.78,23.83,65.09,37.14,62.72,53.34,74.28,44.9,74.52,87.45
2012/7/30,8.45,58.29,74.86,7.28,85.69,15.87,109.82,49.67,49.8,20.8,53.25,18.26,196.68,25.76,69.45,36.14,40.56,89.33,91.28,44.48,29.64,23.71,65.1,37.43,63.21,53.26,74.97,44.95,74.98,87.56
2012/7/31,8.47,57.71,73.91,7.34,84.21,15.95,109.58,49.7,49.14,20.75,52.18,18.24,195.98,25.7,69.22,36,40.4,89.36,91.23,44.17,29.47,24.04,64.54,37.92,62.65,51.09,74.44,45.14,74.43,86.85
2012/8/1,8.43,56.8,72.77,7.22,82.65,15.98,110.5,49.94,48.82,20.73,51.68,17.66,195.18,25.93,69.38,36,40.505,89.43,91.2,44.28,29.41,23.94,64.01,37.64,63.35,51.21,74.79,45.21,73.62,86.91
2012/8/2,8.18,56.49,71.99,7.18,83.12,15.74,109.25,49.02,48.98,20.52,51.39,17.55,194.45,25.91,68.45,35.17,39.875,89.59,90.08,43.91,29.19,23.92,63.51,37.54,62.87,51.1,74.44,44.62,74.05,85.88
2012/8/3,8.37,57.61,72.81,7.43,85.02,16.35,111.12,49.47,49.77,20.96,52.29,18.26,198.52,26.23,69.12,36.09,40.415,89.59,91.7,44.15,29.75,24.28,65.5,37.58,63.71,51.61,76.81,44.46,74.55,87.55
2012/8/6,8.5,57.1,72.89,7.64,86.35,16.69,111.31,50.16,49.65,20.97,52,18.69,198.76,26.31,68.84,36.3,40.32,89.69,91.41,44.49,29.95,24.26,65.81,37.61,63.52,51,76.65,44.69,74.28,87.45
2012/8/7,8.6,57.64,74.46,7.67,87.22,17.14,111.95,50.36,49.81,21.12,52.4,18.96,199.93,26.5,68.29,37.01,39.885,89.01,91.7,44,30.26,23.74,66.22,37.44,63.37,52.54,78.12,44.47,73.99,87.92
2012/8/8,8.8,57.91,74.6,7.67,87.22,17.16,112.14,50.3,50.49,21.01,52.79,19.41,199.03,26.6,68.35,37.16,39.78,87.53,91.63,44.06,30.33,23.83,66.72,37.43,63.81,52.73,77.48,44.18,74.31,88.28
2012/8/9,8.86,56.47,74.28,7.72,88.4,17.7,112.63,50.54,49.96,21.06,53.15,19.41,198.42,26.7,68.32,36.92,39.62,87.15,91.59,44.28,30.5,23.87,66.73,37.23,63.89,52.02,77.03,44.34,73.85,88.2
2012/8/10,8.98,55.85,74.21,7.74,88.94,17.54,113.55,51.08,49.65,21.1,53.06,19.7,199.29,26.88,68.64,36.97,39.395,88.2,92.29,44.57,30.42,23.94,66.77,37.49,63.98,51.9,77.89,44.6,73.68,88.44
2012/8/13,8.83,56.13,74.19,7.72,88.61,17.34,113.28,50.23,49.86,20.99,52.82,19.62,199.01,26.69,68.46,36.99,39.3,87.9,92.4,44.42,30.4,23.72,66.48,37.39,63.73,51.9,77.47,44.27,73.4,88.14
2012/8/14,8.69,56.08,73.81,7.78,87.87,17.17,113.32,50.14,49.69,20.94,54.71,19.36,198.29,26.48,68.64,37.1,39.38,88.12,92.3,44.41,30.14,23.98,66.73,37.25,63.54,51.97,77.78,44.33,74.01,88.2
2012/8/15,8.73,56.66,73.07,7.87,87.61,17.35,112.57,50.28,49.89,20.96,55,19.29,198.4,26.27,68.35,37.07,39.35,87.81,92.54,44.06,30.2,24.04,66.64,37.1,63.75,52.82,77.99,44.19,74.45,88
2012/8/16,8.77,57.37,73.64,7.93,88.59,19,113.32,50.56,50.25,21.05,56.31,19.52,200.84,26.59,68.2,37.1,39.55,87.46,93.74,43.94,30.78,24.02,67,37.24,64.03,53.39,78.77,44.12,72.15,88.67
2012/8/17,8.75,57.59,73.91,8,90.01,19.06,112.66,50.65,50.46,21,56.73,19.52,201.22,26.33,67.8,36.98,39.53,87.36,94.24,43.34,30.9,23.79,67,37.17,65.13,53.13,80.37,44.06,71.99,88.4
2012/8/20,8.8,56.9,73.83,8.15,90.44,18.94,112.52,50.56,50.45,20.93,56.57,20.09,200.5,26.23,67.7,37.37,39.47,88.17,93.89,43.75,30.74,23.91,66.75,36.89,65.64,53.2,80.08,43.7,72.3,87.95
